cnae_2digitos,cd_cnpj,nu_ordem,cd_ramo_atividade,de_ramo_atividade,ramo_atividade,divisoes
42,10260823000100,3,4222701,INCORPORACAO DE EMPREENDIMENTOS IMOBILIARIOS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,34271940000480,1,4299501,CONSTRUCAO DE INSTALACOES ESPORTIVAS E RECREATIVAS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,11906151000120,0,4299599,GESTAO E ADMINISTRACAO DA PROPRIEDADE IMOBILIARIA,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
43,14530034000100,3,4399105,PERFURACAO E CONSTRUCAO DE POCOS DE AGUA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,04417841000150,0,4313400,OBRAS DE TERRAPLENAGEM,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,12690066000130,3,4399103,SERVICOS DE PINTURA DE EDIFICIOS EM GERAL,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,14530034000100,1,4321500,"INSTALACAO E MANUTENCAO DE SISTEMAS CENTRAIS DE AR CONDICIONADO, DE VENTILACAO E REFRIGERACAO",Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15050464000180,2,4330402,LIMPEZA EM PREDIOS E EM DOMICILIOS,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,10902364000110,0,4330404,OUTRAS OBRAS DE ACABAMENTO DA CONSTRUCAO,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,01405368000100,1,4399103,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,00727665000100,1,4399199,SERVICOS ESPECIALIZADOS PARA CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15050464000180,3,4330404,"MANUTENCAO E REPARACAO DE MAQUINAS, APARELHOS E MATERIAIS ELETRICOS NAO ESPECIFICADOS ANTERIORMENTE",Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,11905702000130,4,4399103,SERVICOS DE PINTURA DE EDIFICIOS EM GERAL,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,11905702000130,3,4391600,OBRAS DE FUNDACOES,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,95384715000100,2,4330401,IMPERMEABILIZACAO EM OBRAS DE ENGENHARIA CIVIL,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,14530034000100,2,4322302,INSTALACAO E MANUTENCAO ELETRICA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15309733000180,3,4330404,OBRAS DE ALVENARIA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,00579575000100,1,4399199,SERVICOS ESPECIALIZADOS PARA CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,11709427000180,0,4321500,INSTALACAO E MANUTENCAO ELETRICA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15254801000150,0,4399103,OBRAS DE ALVENARIA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15309733000180,4,4399103,SERVICOS DE PINTURA DE EDIFICIOS EM GERAL,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,12690066000130,2,4330404,OBRAS DE ALVENARIA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,11709427000180,1,4322301,"INSTALACOES HIDRAULICAS, SANITARIAS E DE GAS",Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,16963492000150,0,4322302,"COMERCIO ATACADISTA DE OUTRAS MAQUINAS E EQUIPAMENTOS NAO ESPECIFICADOS ANTERIORMENTE, PARTES E PECAS",Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,12772316000180,1,4322302,INSTALACAO DE PAINEIS PUBLICITARIOS,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,08853190000100,0,4399199,SERVICOS ESPECIALIZADOS PARA CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,11055547000100,1,4321500,INSTALACAO E MANUTENCAO ELETRICA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,12452594000150,0,4330499,OUTRAS OBRAS DE ACABAMENTO DA CONSTRUCAO,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,11055547000100,2,4322301,"INSTALACOES HIDRAULICAS, SANITARIAS E DE GAS",Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,12772316000180,2,4329101,"INSTALACAO E MANUTENCAO DE SISTEMAS CENTRAIS DE AR CONDICIONADO, DE VENTILACAO E REFRIGERACAO",Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15220854000150,3,4399103,OBRAS DE ALVENARIA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,13915896000180,0,4399103,OBRAS DE ALVENARIA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,11055547000100,3,4330499,OUTRAS OBRAS DE ACABAMENTO DA CONSTRUCAO,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,12924656000180,1,4330402,"INSTALACAO DE PORTAS, JANELAS, TETOS, DIVISORIAS E ARMARIOS EMBUTIDOS DE QUALQUER MATERIAL",Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,10902364000110,1,4330499,SERVICOS DE PINTURA DE EDIFICIOS EM GERAL,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15807619000180,0,4399103,BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,14443136000180,1,4322302,"COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,04923959000230,2,4313400,CONSTRUCAO DE RODOVIAS E FERROVIAS,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,94261500000120,2,4399199,"SERVICOS DE CARTOGRAFIA, TOPOGRAFIA E GEODESIA",Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,04940379000170,0,4322302,"INSTALACAO E MANUTENCAO DE SISTEMAS CENTRAIS DE AR CONDICIONADO, DE VENTILACAO E REFRIGERACAO",Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,10311836000160,0,4329199,OUTRAS OBRAS DE ACABAMENTO DA CONSTRUCAO,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15309733000180,2,4322301,"INSTALACOES HIDRAULICAS, SANITARIAS E DE GAS",Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15309733000180,1,4321500,INSTALACAO E MANUTENCAO ELETRICA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,13179646000120,0,4321500,ATIVIDADES DE MONITORAMENTO DE SISTEMAS DE SEGURANCA ELETRONICO,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,16526682000100,3,4330404,OBRAS DE ALVENARIA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,10311836000160,1,4330499,OUTRAS OBRAS DE INSTALACOES EM CONSTRUCOES NAO ESPECIFICADAS ANTERIORMENTE,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,16526682000100,4,4399103,SERVICOS DE PINTURA DE EDIFICIOS EM GERAL,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,16526682000100,1,4321500,INSTALACAO E MANUTENCAO ELETRICA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,16526682000100,2,4322301,"INSTALACOES HIDRAULICAS, SANITARIAS E DE GAS",Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15386853000180,0,4321500,APLICACAO DE REVESTIMENTOS E DE RESINAS EM INTERIORES E EXTERIORES,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,13629575000110,0,4399101,ADMINISTRACAO DE OBRAS,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,16549983000150,1,4330404,SERVICOS DE PINTURA DE EDIFICIOS EM GERAL,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,16534791000170,0,4399103,OBRAS DE ALVENARIA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15697189000190,2,4330402,"INSTALACOES HIDRAULICAS, SANITARIAS E DE GAS",Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,12690066000130,1,4322301,"INSTALACOES HIDRAULICAS, SANITARIAS E DE GAS",Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,03915695000120,0,4321500,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,09210079000150,0,4399102,ALUGUEL DE ANDAIMES,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15697189000190,0,4321500,"INSTALACAO DE PORTAS, JANELAS, TETOS, DIVISORIAS E ARMARIOS EMBUTIDOS DE QUALQUER MATERIAL",Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,11291913000120,0,4321500,INSTALACAO E MANUTENCAO ELETRICA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,03915695000120,1,4329103,INSTALACAO E MANUTENCAO ELETRICA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,11905702000130,1,4321500,INSTALACAO E MANUTENCAO ELETRICA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,13391471000110,0,4399199,SERVICOS ESPECIALIZADOS PARA CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15358479000100,0,4321500,APLICACAO DE REVESTIMENTOS E DE RESINAS EM INTERIORES E EXTERIORES,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,06146206000100,1,4321500,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15437826000190,0,4330403,OBRAS DE ACABAMENTO EM GESSO E ESTUQUE,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15697189000190,1,4322301,INSTALACAO E MANUTENCAO ELETRICA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,12761729000160,0,4321500,INSTALACAO E MANUTENCAO ELETRICA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,02236436000100,3,4330401,IMPERMEABILIZACAO EM OBRAS DE ENGENHARIA CIVIL,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,11476084000150,0,4391600,OBRAS DE ALVENARIA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,14028501000190,0,4321500,INSTALACAO E MANUTENCAO ELETRICA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,12341589000170,2,4321500,"MANUTENCAO E REPARACAO DE EQUIPAMENTOS HIDRAULICOS E PNEUMATICOS, EXCETO VALVULAS",Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,11476084000150,1,4399103,OBRAS DE FUNDACOES,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,08462628000110,0,4321500,COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,12459122000120,0,4321500,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,06216178000150,0,4330499,OBRAS DE ALVENARIA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,06216178000150,1,4399103,OUTRAS OBRAS DE ACABAMENTO DA CONSTRUCAO,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,13792707000120,2,4399103,OUTRAS OBRAS DE ACABAMENTO DA CONSTRUCAO,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,12090671000170,4,4330402,SERRARIAS SEM DESDOBRAMENTO DE MADEIRA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,13792707000120,0,4329199,ATIVIDADES DE VIGILANCIA E SEGURANCA PRIVADA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,16651118000110,0,4321500,"COMERCIO VAREJISTA ESPECIALIZADO DE PECAS E ACESSORIOS PARA APARELHOS ELETROELETRONICOS PARA USO DOMESTICO, EXCETO INFORMATICA E COMUNICACAO",Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,10833286000140,0,4313400,OBRAS DE TERRAPLENAGEM,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,13792707000120,1,4330499,OBRAS DE ALVENARIA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15697189000190,3,4399103,OBRAS DE ALVENARIA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15220854000150,2,4322301,"INSTALACOES HIDRAULICAS, SANITARIAS E DE GAS",Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,16572036000180,0,4329101,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,13834417000100,0,4321500,ATIVIDADES DE PRODUCAO DE FOTOGRAFIAS AEREAS E SUBMARINAS,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,12438196000180,0,4321500,INSTALACAO E MANUTENCAO ELETRICA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,14772133000190,2,4330405,FABRICACAO DE ARTEFATOS DE COURO NAO ESPECIFICADOS ANTERIORMENTE,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,11291913000120,1,4322301,"INSTALACOES HIDRAULICAS, SANITARIAS E DE GAS",Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15663691000180,0,4322302,"INSTALACAO E MANUTENCAO DE SISTEMAS CENTRAIS DE AR CONDICIONADO, DE VENTILACAO E REFRIGERACAO",Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,13385051000120,0,4321500,COMERCIO VAREJISTA DE MATERIAL ELETRICO,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,02258642000110,0,4322301,COMERCIO VAREJISTA DE MATERIAIS HIDRAULICOS,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,08301843000130,0,4330402,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,12690066000130,0,4321500,INSTALACAO E MANUTENCAO ELETRICA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,14453552000160,0,4321500,INSTALACAO E MANUTENCAO ELETRICA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,14453552000160,2,4399103,OBRAS DE ALVENARIA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15220854000150,1,4321500,INSTALACAO E MANUTENCAO ELETRICA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,14453552000160,1,4322301,"INSTALACOES HIDRAULICAS, SANITARIAS E DE GAS",Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15353806000130,4,4399199,SERVICOS ESPECIALIZADOS PARA CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,13317079000120,0,4322301,"INSTALACOES HIDRAULICAS, SANITARIAS E DE GAS",Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,02236436000100,2,4313400,"FABRICACAO DE MAQUINAS E EQUIPAMENTOS PARA A AGRICULTURA E PECUARIA, PECAS E ACESSORIOS, EXCETO PARA IRRIGACAO",Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15358479000100,3,4399103,OBRAS DE ALVENARIA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15386853000180,1,4330402,"INSTALACAO DE PORTAS, JANELAS, TETOS, DIVISORIAS E ARMARIOS EMBUTIDOS DE QUALQUER MATERIAL",Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15358479000100,2,4330405,"INSTALACOES HIDRAULICAS, SANITARIAS E DE GAS",Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,11291913000120,2,4399103,OBRAS DE ALVENARIA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15386853000180,2,4330404,INSTALACAO E MANUTENCAO ELETRICA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15358479000100,1,4322301,INSTALACAO E MANUTENCAO ELETRICA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15386853000180,3,4330405,OBRAS DE ALVENARIA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,11905702000130,2,4330404,OBRAS DE ALVENARIA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,12428297000170,0,4321500,INSTALACAO E MANUTENCAO ELETRICA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,14624667000170,1,4329101,INSTALACAO DE PAINEIS PUBLICITARIOS,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15386853000180,4,4399103,SERVICOS DE PINTURA DE EDIFICIOS EM GERAL,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,00020256000160,0,4330402,COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,07793444000170,1,4321500,INSTALACAO E MANUTENCAO ELETRICA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,12428297000170,1,4322301,"INSTALACOES HIDRAULICAS, SANITARIAS E DE GAS",Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,14312951000100,0,4322301,"INSTALACOES HIDRAULICAS, SANITARIAS E DE GAS",Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,11605022000100,1,4321500,INSTALACAO E MANUTENCAO ELETRICA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,14634049000100,0,4399103,OBRAS DE ALVENARIA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,10658998000170,0,4399199,COMERCIO VAREJISTA DE VIDROS,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,14577819000120,2,4330499,FABRICACAO DE ESQUADRIAS DE METAL,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,10636404000120,0,4322302,COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15193094000130,1,4329105,"ATIVIDADES DE POSPRODUCAO CINEMATOGRAFICA, DE VIDEOS E DE PROGRAMAS DE TELEVISAO NAO ESPECIFICADAS ANTERIORMENTE",Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,11605022000100,3,4330404,OBRAS DE ALVENARIA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15193094000130,0,4321500,"ALUGUEL DE PALCOS, COBERTURAS E OUTRAS ESTRUTURAS DE USO TEMPORARIO, EXCETO ANDAIMES",Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,11745299000120,0,4330404,COMERCIO VAREJISTA DE TINTAS E MATERIAIS PARA PINTURA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,10546983000110,0,4399103,OBRAS DE ALVENARIA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,14699054000100,3,4330402,OBRAS DE ALVENARIA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,14699054000100,4,4399103,SERVICOS DE CONFECCAO DE ARMACOES METALICAS PARA A CONSTRUCAO,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,14699054000100,2,4321500,INSTALACAO E MANUTENCAO ELETRICA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15562532000190,2,4330403,"TRATAMENTOS TERMICOS, ACUSTICOS OU DE VIBRACAO",Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,11605022000100,4,4399103,SERVICOS DE PINTURA DE EDIFICIOS EM GERAL,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,14360943000130,0,4399103,OBRAS DE ALVENARIA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,00261709000140,0,4330499,OUTRAS OBRAS DE ACABAMENTO DA CONSTRUCAO,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15562532000190,1,4329105,OBRAS DE ACABAMENTO EM GESSO E ESTUQUE,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,11605022000100,2,4322301,"INSTALACOES HIDRAULICAS, SANITARIAS E DE GAS",Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,11902017000150,0,4321500,COMERCIO VAREJISTA DE MATERIAL ELETRICO,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,11666046000160,2,4399103,SERVICOS DE PINTURA DE EDIFICIOS EM GERAL,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,07443608000130,0,4313400,OBRAS DE FUNDACOES,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,13040529000180,2,4330499,OBRAS DE ALVENARIA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,09521651000100,1,4321500,MANUTENCAO E REPARACAO DE MAQUINAS E EQUIPAMENTOS PARA USO GERAL NAO ESPECIFICADOS ANTERIORMENTE,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,07443608000130,1,4319300,OBRAS DE TERRAPLENAGEM,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,12709639000120,1,4330404,SERVICOS DE PINTURA DE EDIFICIOS EM GERAL,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,13853696000140,1,4322301,INSTALACAO DE MAQUINAS E EQUIPAMENTOS INDUSTRIAIS,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,13040529000180,3,4399103,OUTRAS OBRAS DE ACABAMENTO DA CONSTRUCAO,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,16992683000140,0,4399103,OBRAS DE ALVENARIA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15249996000140,0,4321500,INSTALACAO E MANUTENCAO ELETRICA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15596848000100,0,4399103,COMERCIO VAREJISTA DE HORTIFRUTIGRANJEIROS,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15640497000180,1,4399199,CONSTRUCAO DE EDIFICIOS,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,08114328000140,0,4321500,COMERCIO VAREJISTA DE MATERIAL ELETRICO,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,90337361000110,2,4330402,"INSTALACAO DE PORTAS, JANELAS, TETOS, DIVISORIAS E ARMARIOS EMBUTIDOS DE QUALQUER MATERIAL",Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,07443608000130,2,4391600,SERVICOS DE PREPARACAO DO TERRENO NAO ESPECIFICADOS ANTERIORMENTE,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,10473828000110,1,4322301,CONSULTORIA EM TECNOLOGIA DA INFORMACAO,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,01969082000140,0,4330499,OBRAS DE ALVENARIA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
